Count,REP_ID,REP_PLOT,SERIES_NUM,COUNTRY_CODE,BROAD_HABITAT,loi,year,DOM_GRAIN,SOIL_GROUP,CACO3_RANK,northing,easting,latitude,longitude,time,LandCover
3360,787X3,787RPT28,787,SCO,2,12.0393600464,1998,UNKN,LIGHT,NONE,607333.75,312263.125,55.3521598152,-3.38526414817,1998,2
3361,787X4,787RPT15,787,SCO,2,87.0,1978,UNKN,ALL,NONE,607221.8125,312716.6875,55.35123514,-3.37807823768,1978,2
3362,787X4,787RPT29,787,SCO,2,13.404999733,1998,UNKN,ALL,NONE,607221.8125,312716.6875,55.35123514,-3.37807823768,1998,2
3363,787X4,787RPT15,787,SCO,2,13.8800001144,2007,UNKN,ALL,NONE,607221.8125,312716.6875,55.35123514,-3.37807823768,2007,2
3364,787X5,787RPT16,787,SCO,2,6.0,1978,UNKN,ALL,NONE,607597.0,312890.90625,55.3546361698,-3.37544828699,1978,2
3365,789X1,789RPT18,789,SCO,6,21.1300907135,2007,UNKN,LIGHT,NONE,607895.875,342065.5625,55.3616337379,-2.91544491123,2007,8
3366,789X3,789RPT20,789,SCO,8,15.0512304306,2007,UNKN,LIGHT,NONE,607289.375,342737.71875,55.3562635943,-2.90471903361,2007,4
3367,789X4,789RPT21,789,SCO,8,12.9242095947,2007,UNKN,LIGHT,NONE,607079.5,342454.09375,55.354344776,-2.90914866094,2007,4
3368,789X5,789RPT22,789,SCO,6,9.70342922211,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,607330.3125,342122.9375,55.3565592256,-2.91442278404,2007,4
3369,790X1,790RPT13,790,SCO,2,14.4183702469,2007,UNKN,LIGHT,NONE,607869.375,357199.8125,55.3629507068,-2.67672523706,2007,2
3370,790X1,790RPT13,790,SCO,2,16.0,1978,UNKN,LIGHT,NONE,607869.375,357199.8125,55.3629507068,-2.67672523706,1978,2
3371,790X1,790RPT13,790,SCO,2,4.20748710632,1998,UNKN,LIGHT,NONE,607869.375,357199.8125,55.3629507068,-2.67672523706,1998,2
3372,790X2,790RPT14,790,SCO,6,7.0,1978,UNKN,LIGHT,NONE,607748.75,357657.5,55.3619066559,-2.66948742704,1978,4
3373,790X2,790RPT14,790,SCO,6,7.71247196198,2007,UNKN,LIGHT,NONE,607748.75,357657.5,55.3619066559,-2.66948742704,2007,4
3374,790X3,790RPT15,790,SCO,6,8.0,1978,UNKN,LIGHT,NONE,607371.1875,357292.65625,55.3584825972,-2.67518451109,1978,4
3375,790X3,790RPT15,790,SCO,6,12.2179098129,1998,UNKN,LIGHT,NONE,607371.1875,357292.65625,55.3584825972,-2.67518451109,1998,4
3376,790X3,790RPT15,790,SCO,6,9.76913738251,2007,UNKN,LIGHT,NONE,607371.1875,357292.65625,55.3584825972,-2.67518451109,2007,4
3377,790X4,790RPT16,790,SCO,2,85.6500015259,1998,UNKN,LIGHT,NONE,607194.9375,357616.34375,55.3569270928,-2.67005251932,1998,2
3378,790X4,790RPT16,790,SCO,2,34.9521903992,2007,UNKN,LIGHT,NONE,607194.9375,357616.34375,55.3569270928,-2.67005251932,2007,2
3379,790X4,790RPT16,790,SCO,2,76.0,1978,UNKN,LIGHT,NONE,607194.9375,357616.34375,55.3569270928,-2.67005251932,1978,2
3380,790X5,790RPT17,790,SCO,1,6.0,1978,UNKN,LIGHT,NONE,607333.125,357837.4375,55.3581877792,-2.66658640764,1978,1
3381,790X5,790RPT17,790,SCO,1,6.85164022446,2007,UNKN,LIGHT,NONE,607333.125,357837.4375,55.3581877792,-2.66658640764,2007,1
3382,791X1,791RPT22,791,SCO,2,65.5239868164,1998,CLAY,HEAVY TO MEDIUM TO LIGHT(SILTY),NONE,607820.125,372488.40625,55.3636058036,-2.43555172116,1998,2
3383,791X1,791RPT8,791,SCO,2,13.0,1978,CLAY,HEAVY TO MEDIUM TO LIGHT(SILTY),NONE,607820.125,372488.40625,55.3636058036,-2.43555172116,1978,2
3384,791X1,791RPT8,791,SCO,2,92.0301437378,2007,CLAY,HEAVY TO MEDIUM TO LIGHT(SILTY),NONE,607820.125,372488.40625,55.3636058036,-2.43555172116,2007,2
3385,791X2,791RPT9,791,SCO,2,74.3332901001,2007,SAND,LIGHT(SILTY) TO MEDIUM(SILTY) TO HEAVY,NONE,607639.9375,372376.1875,55.3619804409,-2.43730406741,2007,2
3386,791X2,791RPT9,791,SCO,2,94.0001678467,1998,SAND,LIGHT(SILTY) TO MEDIUM(SILTY) TO HEAVY,NONE,607639.9375,372376.1875,55.3619804409,-2.43730406741,1998,2
3387,791X2,791RPT9,791,SCO,2,77.0,1978,SAND,LIGHT(SILTY) TO MEDIUM(SILTY) TO HEAVY,NONE,607639.9375,372376.1875,55.3619804409,-2.43730406741,1978,2
3388,791X3,791RPT10,791,SCO,2,81.0,1978,SAND,LIGHT(SILTY) TO MEDIUM(SILTY) TO HEAVY,NONE,607370.25,372463.625,55.3595621272,-2.43589818837,1978,2
3389,791X3,791RPT23,791,SCO,2,24.9869499207,1998,SAND,LIGHT(SILTY) TO MEDIUM(SILTY) TO HEAVY,NONE,607370.25,372463.625,55.3595621272,-2.43589818837,1998,2
3390,791X3,791RPT10,791,SCO,2,76.1759567261,2007,SAND,LIGHT(SILTY) TO MEDIUM(SILTY) TO HEAVY,NONE,607370.25,372463.625,55.3595621272,-2.43589818837,2007,2
3391,791X4,791RPT24,791,SCO,2,96.4779891968,1998,SAND,LIGHT(SILTY) TO MEDIUM(SILTY) TO HEAVY,NONE,607332.8125,372573.96875,55.3592319297,-2.43415403364,1998,2
3392,791X4,791RPT11,791,SCO,2,91.0333480835,2007,SAND,LIGHT(SILTY) TO MEDIUM(SILTY) TO HEAVY,NONE,607332.8125,372573.96875,55.3592319297,-2.43415403364,2007,2
3393,791X4,791RPT11,791,SCO,2,89.0,1978,SAND,LIGHT(SILTY) TO MEDIUM(SILTY) TO HEAVY,NONE,607332.8125,372573.96875,55.3592319297,-2.43415403364,1978,2
3394,791X5,791RPT12,791,SCO,2,30.4995307922,1998,SAND,LIGHT(SILTY) TO MEDIUM(SILTY) TO HEAVY,NONE,607602.3125,372713.0625,55.3616612618,-2.43198650009,1998,2
3395,791X5,791RPT12,791,SCO,2,24.4062099457,2007,SAND,LIGHT(SILTY) TO MEDIUM(SILTY) TO HEAVY,NONE,607602.3125,372713.0625,55.3616612618,-2.43198650009,2007,2
3396,791X5,791RPT12,791,SCO,2,52.0,1978,SAND,LIGHT(SILTY) TO MEDIUM(SILTY) TO HEAVY,NONE,607602.3125,372713.0625,55.3616612618,-2.43198650009,1978,2
3397,792X1,792RPT20,792,ENG,8,15.7682304382,2007,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,607241.5625,387111.71875,55.3590117941,-2.20484095173,2007,11
3398,792X2,792RPT21,792,ENG,8,13.5409803391,2007,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,607764.5625,387253.8125,55.3637149818,-2.20262371373,2007,11
3399,792X3,792RPT22,792,ENG,8,93.4636230469,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),607336.125,387578.90625,55.3598736369,-2.1974761214,2007,11
3400,792X4,792RPT23,792,ENG,8,16.8105106354,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),607763.1875,387788.25,55.3637163352,-2.1941928211,2007,11
3401,792X5,792RPT24,792,ENG,8,15.8084201813,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),607923.5625,387557.28125,55.3651513369,-2.19784375669,2007,11
3402,793X1,793RPT18,793,ENG,11,50.3371696472,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),607944.6875,402332.03125,55.3654968644,-1.9647594314,2007,4
3403,793X2,793RPT19,793,ENG,4,5.67216396332,2007,UNKN,LIGHT(SILTY) TO MEDIUM(SILTY),VARIABLE(HIGH),607488.625,402658.9375,55.3613972781,-1.95960630532,2007,3
3404,793X3,793RPT20,793,ENG,6,5.53670597076,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),607484.9375,402120.0625,55.3613666395,-1.96810673658,2007,4
3405,793X4,793RPT21,793,ENG,5,7.00408411026,2007,UNKN,LIGHT(SILTY) TO MEDIUM(SILTY),VARIABLE(HIGH),607122.4375,402260.1875,55.3581087643,-1.9658991263,2007,4
3406,793X5,793RPT22,793,ENG,4,3.65256404877,2007,UNKN,LIGHT(SILTY) TO MEDIUM(SILTY),VARIABLE(HIGH),607066.25,402564.40625,55.3576024577,-1.96110117808,2007,3
3407,794X1,794RPT19,794,ENG,5,9.50961780548,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),607870.4375,417165.71875,55.3645387756,-1.7307500361,2007,4
3408,794X2,794RPT20,794,ENG,5,6.31731176376,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),607805.75,417625.78125,55.3639413345,-1.72349642275,2007,4
3409,794X4,794RPT22,794,ENG,5,7.07248401642,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),607122.625,417486.84375,55.3578080384,-1.72573058317,2007,3
3410,794X5,794RPT23,794,ENG,5,7.8378162384,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),607408.25,417305.375,55.3603809081,-1.72857530058,2007,4
3411,796X1,796RPT19,796,SCO,5,7.8776011467,2007,MUD,HEAVY AND MEDIUM,HIGH,622972.125,175266.890625,55.4488739269,-5.55521794663,2007,4
3412,796X1,796RPT19,796,SCO,5,8.20114040375,1998,MUD,HEAVY AND MEDIUM,HIGH,622972.125,175266.890625,55.4488739269,-5.55521794663,1998,4
3413,796X1,796RPT19,796,SCO,5,7.0,1978,MUD,HEAVY AND MEDIUM,HIGH,622972.125,175266.890625,55.4488739269,-5.55521794663,1978,4
3414,796X2,796RPT20,796,SCO,5,9.0,1978,UNKN,ALL,NONE,622990.1875,175474.203125,55.4491310213,-5.55196137688,1978,4
3415,796X2,796RPT36,796,SCO,5,6.23289823532,1998,UNKN,ALL,NONE,622990.1875,175474.203125,55.4491310213,-5.55196137688,1998,4
3416,796X2,796RPT20,796,SCO,5,6.79580783844,2007,UNKN,ALL,NONE,622990.1875,175474.203125,55.4491310213,-5.55196137688,2007,4
3417,796X3,796RPT21,796,SCO,5,12.1695604324,2007,UNKN,LIGHT TO MEDIUM,NONE,622682.9375,175154.4375,55.4462288282,-5.55675870094,2007,4
3418,796X3,796RPT21,796,SCO,5,8.0,1978,UNKN,LIGHT TO MEDIUM,NONE,622682.9375,175154.4375,55.4462288282,-5.55675870094,1978,4
3419,796X3,796RPT21,796,SCO,5,14.0473499298,1998,UNKN,LIGHT TO MEDIUM,NONE,622682.9375,175154.4375,55.4462288282,-5.55675870094,1998,4
3420,796X4,796RPT22,796,SCO,5,8.97943592072,2007,MUD,HEAVY AND MEDIUM,HIGH,622769.4375,175129.234375,55.4469930011,-5.55722623493,2007,4
3421,796X4,796RPT22,796,SCO,5,9.0,1978,MUD,HEAVY AND MEDIUM,HIGH,622769.4375,175129.234375,55.4469930011,-5.55722623493,1978,4
3422,796X4,796RPT22,796,SCO,5,11.7818803787,1998,MUD,HEAVY AND MEDIUM,HIGH,622769.4375,175129.234375,55.4469930011,-5.55722623493,1998,4
3423,796X5,796RPT23,796,SCO,5,6.0,1978,UNKN,LIGHT TO MEDIUM,VARIABLE(LOW),622606.875,175502.53125,55.4457063794,-5.55120523004,1978,20
3424,796X5,796RPT23,796,SCO,5,4.51868391037,1998,UNKN,LIGHT TO MEDIUM,VARIABLE(LOW),622606.875,175502.53125,55.4457063794,-5.55120523004,1998,20
3425,796X5,796RPT23,796,SCO,5,2.91944408417,2007,UNKN,LIGHT TO MEDIUM,VARIABLE(LOW),622606.875,175502.53125,55.4457063794,-5.55120523004,2007,20
3426,800X1,800RPT20,800,SCO,5,17.1511001587,2007,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,622893.6875,252202.359375,55.4774577304,-4.34004046556,2007,3
3427,800X1,800RPT20,800,SCO,5,15.6386699677,1998,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,622893.6875,252202.359375,55.4774577304,-4.34004046556,1998,3
3428,800X1,800RPT20,800,SCO,5,8.0,1978,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,622893.6875,252202.359375,55.4774577304,-4.34004046556,1978,3
3429,800X2,800RPT21,800,SCO,5,13.0,1978,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,622721.1875,252710.09375,55.4760622714,-4.33192287443,1978,5
3430,800X2,800RPT21,800,SCO,5,9.11423587799,1998,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,622721.1875,252710.09375,55.4760622714,-4.33192287443,1998,5
3431,800X2,800RPT21,800,SCO,5,8.415599823,2007,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,622721.1875,252710.09375,55.4760622714,-4.33192287443,2007,5
3432,800X3,800RPT22,800,SCO,6,6.9396109581,1998,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,622409.5625,252259.875,55.4731286314,-4.3388736476,1998,4
3433,800X3,800RPT22,800,SCO,6,5.0,1978,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,622409.5625,252259.875,55.4731286314,-4.3388736476,1978,4
3434,800X3,800RPT22,800,SCO,6,6.88424110413,2007,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,622409.5625,252259.875,55.4731286314,-4.3388736476,2007,4
3435,800X4,800RPT23,800,SCO,5,12.4019203186,2007,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,622201.8125,252656.5625,55.4713834117,-4.33249343041,2007,3
3436,800X4,800RPT23,800,SCO,5,7.0,1978,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,622201.8125,252656.5625,55.4713834117,-4.33249343041,1978,3
3437,800X4,800RPT23,800,SCO,5,7.4619178772,1998,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,622201.8125,252656.5625,55.4713834117,-4.33249343041,1998,3
3438,800X5,800RPT24,800,SCO,6,5.0,1978,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,622384.5,252504.421875,55.472977331,-4.33499512177,1978,4
3439,800X5,800RPT24,800,SCO,6,8.82450771332,2007,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,622384.5,252504.421875,55.472977331,-4.33499512177,2007,4
3440,804X1,804RPT16,804,SCO,12,94.0,1978,SILT,ALL,NONE,622180.0625,312669.9375,55.4855953475,-3.38350527629,1978,13
3441,804X1,804RPT16,804,SCO,12,93.6990585327,2007,SILT,ALL,NONE,622180.0625,312669.9375,55.4855953475,-3.38350527629,2007,13
3442,804X1,804RPT36,804,SCO,8,95.1581726074,1998,SILT,ALL,NONE,622180.0625,312669.9375,55.4855953475,-3.38350527629,1998,13
3443,804X2,804RPT17,804,SCO,8,92.0,1978,UNKN,ALL,NONE,622457.375,312672.21875,55.4880868018,-3.38355651889,1978,8
3444,804X2,804RPT17,804,SCO,8,8.54271316528,1998,UNKN,ALL,NONE,622457.375,312672.21875,55.4880868018,-3.38355651889,1998,8
3445,804X2,804RPT17,804,SCO,8,59.0376701355,2007,UNKN,ALL,NONE,622457.375,312672.21875,55.4880868018,-3.38355651889,2007,8
3446,804X3,804RPT18,804,SCO,8,76.0,1978,SILT,ALL,NONE,622597.75,312489.96875,55.4893151412,-3.38648406307,1978,8
3447,804X3,804RPT18,804,SCO,8,26.6823005676,2007,SILT,ALL,NONE,622597.75,312489.96875,55.4893151412,-3.38648406307,2007,8
3448,804X3,804RPT37,804,SCO,8,23.7909202576,1998,SILT,ALL,NONE,622597.75,312489.96875,55.4893151412,-3.38648406307,1998,8
3449,804X4,804RPT38,804,SCO,8,21.1877002716,1998,UNKN,ALL,NONE,622409.375,312503.1875,55.4876252279,-3.38621572667,1998,8
3450,804X4,804RPT19,804,SCO,8,42.0,1978,UNKN,ALL,NONE,622409.375,312503.1875,55.4876252279,-3.38621572667,1978,8
3451,804X4,804RPT19,804,SCO,8,14.6976995468,2007,UNKN,ALL,NONE,622409.375,312503.1875,55.4876252279,-3.38621572667,2007,8
3452,804X5,804RPT20,804,SCO,8,28.5508403778,2007,UNKN,ALL,NONE,622335.875,312327.15625,55.4869335752,-3.3889770927,2007,8
3453,804X5,804RPT39,804,SCO,8,65.75050354,1998,UNKN,ALL,NONE,622335.875,312327.15625,55.4869335752,-3.3889770927,1998,8
3454,804X5,804RPT20,804,SCO,8,79.0,1978,UNKN,ALL,NONE,622335.875,312327.15625,55.4869335752,-3.3889770927,1978,8
3455,808X1,808RPT25,808,SCO,6,4.0,1978,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622901.8125,372243.3125,55.4991046743,-2.44092654669,1978,3
3456,808X1,808RPT25,808,SCO,6,4.85426998138,1998,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622901.8125,372243.3125,55.4991046743,-2.44092654669,1998,3
3457,808X1,808RPT25,808,SCO,6,4.41469097137,2007,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622901.8125,372243.3125,55.4991046743,-2.44092654669,2007,3
3458,808X2,808RPT26,808,SCO,4,3.0,1978,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622534.375,372478.0,55.4958165232,-2.43717510864,1978,3
3459,808X2,808RPT26,808,SCO,4,3.77382802963,2007,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622534.375,372478.0,55.4958165232,-2.43717510864,2007,3
3460,808X3,808RPT27,808,SCO,4,11.0,1978,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622436.125,372198.25,55.4949178396,-2.44159298038,1978,3
3461,808X3,808RPT27,808,SCO,4,13.1534900665,2007,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622436.125,372198.25,55.4949178396,-2.44159298038,2007,3
3462,808X4,808RPT28,808,SCO,6,7.0,1978,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622121.625,372606.21875,55.49211513,-2.43510480974,1978,8
3463,808X4,808RPT28,808,SCO,6,9.81852436066,2007,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622121.625,372606.21875,55.49211513,-2.43510480974,2007,8
3464,808X5,808RPT29,808,SCO,4,6.18967008591,2007,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622378.25,372815.21875,55.4944326591,-2.43182240372,2007,3
3465,808X5,808RPT29,808,SCO,4,3.0,1978,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622378.25,372815.21875,55.4944326591,-2.43182240372,1978,3
3466,809X1,809RPT17,809,ENG,8,87.9548187256,2007,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622748.1875,387355.59375,55.4983523992,-2.20170417676,2007,8
3467,809X1,809RPT17,809,ENG,8,89.4858932495,1998,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622748.1875,387355.59375,55.4983523992,-2.20170417676,1998,8
3468,809X1,809RPT17,809,ENG,8,91.0,1978,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622748.1875,387355.59375,55.4983523992,-2.20170417676,1978,8
3469,809X2,809RPT18,809,ENG,8,74.9056625366,2007,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622363.625,387362.15625,55.4948971343,-2.20158264005,2007,8
3470,809X2,809RPT18,809,ENG,8,90.0,1978,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622363.625,387362.15625,55.4948971343,-2.20158264005,1978,8
3471,809X2,809RPT18,809,ENG,8,81.9653320312,1998,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622363.625,387362.15625,55.4948971343,-2.20158264005,1998,8
3472,809X3,809RPT19,809,ENG,8,22.0,1978,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622607.6875,387820.8125,55.4971018773,-2.19433405515,1978,8
3473,809X3,809RPT19,809,ENG,8,19.5119991302,2007,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622607.6875,387820.8125,55.4971018773,-2.19433405515,2007,8
3474,809X3,809RPT19,809,ENG,8,61.9590988159,1998,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622607.6875,387820.8125,55.4971018773,-2.19433405515,1998,8
3475,809X4,809RPT20,809,ENG,8,84.0,1978,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622237.9375,387651.1875,55.4937752471,-2.19700233016,1978,14
3476,809X4,809RPT20,809,ENG,8,70.1322402954,2007,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622237.9375,387651.1875,55.4937752471,-2.19700233016,2007,14
3477,809X4,809RPT31,809,ENG,8,24.2583198547,1998,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622237.9375,387651.1875,55.4937752471,-2.19700233016,1998,14
3478,809X5,809RPT21,809,ENG,6,21.0,1978,CLAY,HEAVY TO MEDIUM TO LIGHT(SILTY),NONE,622305.3125,387881.875,55.494386453,-2.1933541911,1978,8
3479,809X5,809RPT21,809,ENG,6,54.979598999,2007,CLAY,HEAVY TO MEDIUM TO LIGHT(SILTY),NONE,622305.3125,387881.875,55.494386453,-2.1933541911,2007,8
3480,809X5,809RPT21,809,ENG,6,24.1896095276,1998,CLAY,HEAVY TO MEDIUM TO LIGHT(SILTY),NONE,622305.3125,387881.875,55.494386453,-2.1933541911,1998,8
3481,810X1,810RPT22,810,ENG,1,7.49018383026,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622886.0,402441.3125,55.4997516804,-1.96291065706,2007,1
3482,810X2,810RPT23,810,ENG,2,15.8971595764,2007,GRAVEL,LIGHT(SANDY) TO MEDIUM(SANDY),VARIABLE(LOW),622370.0625,402816.875,55.4951138326,-1.95697067126,2007,1
3483,810X4,810RPT25,810,ENG,6,6.95295000076,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622431.625,402347.4375,55.4956693703,-1.96440029047,2007,4
3484,810X5,810RPT26,810,ENG,6,3.3328769207,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622592.125,402227.53125,55.4971120654,-1.96629695214,2007,3
3485,811X1,811RPT25,811,ENG,5,9.66163635254,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622759.125,417126.8125,55.4983211642,-1.73045480534,2007,4
3486,811X2,811RPT26,811,ENG,1,6.48412513733,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622630.625,417667.8125,55.4971474216,-1.72189954599,2007,1
3487,811X3,811RPT27,811,ENG,5,4.94923496246,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622316.9375,417184.9375,55.494345944,-1.72956193826,2007,3
3488,811X4,811RPT28,811,ENG,4,5.34774017334,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622075.0,417564.9375,55.4921586373,-1.72356280561,2007,3
3489,811X5,811RPT29,811,ENG,5,9.66872310638,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,622226.75,417846.28125,55.4935120385,-1.71910047782,2007,4
3490,814X1,814RPT14,814,SCO,10,84.9557723999,2007,UNKN,LIGHT(SANDY),NONE,637928.1875,177192.859375,55.5838848094,-5.53685228597,2007,10
3491,814X2,814RPT15,814,SCO,12,91.8045730591,2007,UNKN,LIGHT(SANDY),NONE,637786.625,177634.40625,55.5828169657,-5.52974708595,2007,11
3492,814X3,814RPT16,814,SCO,9,18.5985603333,2007,UNKN,LIGHT(SANDY),NONE,637376.5,177840.875,55.5792330377,-5.52614796613,2007,11
3493,814X4,814RPT17,814,SCO,8,51.0296897888,2007,UNKN,LIGHT(SANDY),NONE,637161.5,177503.640625,55.5771510117,-5.53131357353,2007,11
3494,814X5,814RPT18,814,SCO,12,90.648727417,2007,UNKN,LIGHT(SANDY),NONE,637421.0,177218.625,55.5793480394,-5.53603493421,2007,8
3495,816X1,816RPT15,816,SCO,9,38.0094604492,2007,SAND,ALL,NONE,633865.6875,204218.09375,55.559048384,-5.10591615613,2007,2
3496,816X2,816RPT16,816,SCO,9,25.0484695435,2007,MEDIUM,LIGHT(SANDY),NONE,633777.5,204691.453125,55.5584472097,-5.0983605406,2007,1
3497,816X3,816RPT17,816,SCO,5,18.8615207672,2007,COARSE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,633384.375,204277.0625,55.5547538792,-5.10464191566,2007,4
3498,816X4,816RPT18,816,SCO,5,8.63528347015,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,633118.4375,204610.203125,55.552501439,-5.0991808422,2007,4
3499,817X2,817RPT16,817,SCO,5,5.04712677002,1998,UNKN,ALL,VARIABLE(LOW),643967.125,222679.734375,55.6567675098,-4.82010453396,1998,1
3500,817X2,817RPT35,817,SCO,6,6.42294406891,2007,UNKN,ALL,VARIABLE(LOW),643967.125,222679.734375,55.6567675098,-4.82010453396,2007,1
3501,817X3,817RPT17,817,SCO,6,5.10843372345,2007,UNKN,ALL,VARIABLE(LOW),643923.5625,222658.890625,55.6563690627,-4.82040725343,2007,23
3502,817X3,817RPT17,817,SCO,6,5.37118291855,1998,UNKN,ALL,VARIABLE(LOW),643923.5625,222658.890625,55.6563690627,-4.82040725343,1998,23
3503,817X5,817RPT19,817,SCO,5,8.06402587891,1998,UNKN,ALL,VARIABLE(LOW),643895.375,222285.78125,55.6559795844,-4.82631161655,1998,3
3504,817X5,817RPT19,817,SCO,5,3.0,1978,UNKN,ALL,VARIABLE(LOW),643895.375,222285.78125,55.6559795844,-4.82631161655,1978,3
3505,817X5,817RPT19,817,SCO,5,5.15861463547,2007,UNKN,ALL,VARIABLE(LOW),643895.375,222285.78125,55.6559795844,-4.82631161655,2007,3
3506,819X1,819RPT18,819,SCO,5,8.36772632599,2007,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,637891.8125,252179.421875,55.6121012616,-4.34842099535,2007,5
3507,819X1,819RPT18,819,SCO,5,6.0,1978,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,637891.8125,252179.421875,55.6121012616,-4.34842099535,1978,5
3508,819X1,819RPT18,819,SCO,5,11.8700895309,1998,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,637891.8125,252179.421875,55.6121012616,-4.34842099535,1998,5
3509,819X2,819RPT19,819,SCO,5,12.7027301788,2007,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,637749.75,252672.640625,55.6109754887,-4.34052178155,2007,11
3510,819X2,819RPT19,819,SCO,5,11.0,1978,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,637749.75,252672.640625,55.6109754887,-4.34052178155,1978,11
3511,819X2,819RPT19,819,SCO,5,13.969499588,1998,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,637749.75,252672.640625,55.6109754887,-4.34052178155,1998,11
3512,819X3,819RPT20,819,SCO,5,9.13506603241,2007,UNKN,HEAVY TO MEDIUM(SANDY) TO LIGHT(SANDY),LOW,637339.625,252243.375,55.6071633184,-4.34711033611,2007,4
